MERCHANT.ID,MERCHANT.NAME,MERCHANT.PHONE,MERCHANT.EMAIL,MERCHANT.ADDRESS,MERCHANT.POST.CODE,MERCHANT.CITY,MERCHANT.STATE,MERCHANT.COUNTRY,MERCHANT.COUNTRY.CODE,MERCHANT.STATUS,MERCHANT.LOGO,MERCHANT.COVER,MERCHANT.COMMISSION,MERCHANT.TAX.METHOD
685543a321bb01b10405ebd6,"Yojin Ottery St Mary",+447743458940,admin@yojin.co.uk,"Please visit your local supermarket / store","EX11 1QG","Ottery St Mary",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543a3b6526.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543a3b6ece.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543f521bb01b10405ecf6,"Yojin Heckington",+447743459123,admin@yojin.co.uk,"Please visit your local supermarket / store","NG34 9ND",Heckington,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543f5ade6b.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543f5ae68d.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543f521bb01b10405ecf7,"Yojin Heckington",+447743459124,admin@yojin.co.uk,"Please visit your local supermarket / store","PE20 3QA",Heckington,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543f5ecf4e.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543f5ed809.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543f621bb01b10405ecf8,"Yojin Hubbert's Bridge",+447743459125,admin@yojin.co.uk,"Please visit your local supermarket / store","PE20 3TA","Hubbert's Bridge",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543f6495a2.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543f649e36.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543f621bb01b10405ecf9,"Yojin Boston",+447743459126,admin@yojin.co.uk,"Please visit your local supermarket / store","PE21 9SG",Boston,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543f68a715.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543f68af7c.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543f621bb01b10405ecfa,"Yojin Haltoft End",+447743459127,admin@yojin.co.uk,"Please visit your local supermarket / store","PE22 0PU","Haltoft End",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543f6d2cf4.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543f6d378e.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543f621bb01b10405ecfb,"Yojin Benington",+447743459128,admin@yojin.co.uk,"Please visit your local supermarket / store","PE22 0DA",Benington,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543f71fd55.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543f720954.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543f721bb01b10405ecfc,"Yojin Black Park",+447743459129,admin@yojin.co.uk,"Please visit your local supermarket / store","LL14 6LT","Black Park",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543f75a755.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543f75afe0.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543f721bb01b10405ecfd,"Yojin Penley",+447743459130,admin@yojin.co.uk,"Please visit your local supermarket / store","LL13 0NG",Penley,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543f7a927e.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543f7a9b3c.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543f721bb01b10405ecfe,"Yojin Redbrook",+447743459131,admin@yojin.co.uk,"Please visit your local supermarket / store","SY13 3EU",Redbrook,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543f7ea1fb.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543f7eaa57.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543f821bb01b10405ecff,"Yojin Whitchurch",+447743459132,admin@yojin.co.uk,"Please visit your local supermarket / store","SY13 4NN",Whitchurch,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543f841dce.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543f8427e9.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543f821bb01b10405ed00,"Yojin Adderley",+447743459133,admin@yojin.co.uk,"Please visit your local supermarket / store","TF9 3TE",Adderley,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543f883044.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543f88390b.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543f821bb01b10405ed01,"Yojin Norton in Hales",+447743459134,admin@yojin.co.uk,"Please visit your local supermarket / store",N/A,"Norton in Hales",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543f8bffb8.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543f8c082e.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543f821bb01b10405ed02,"Yojin Aston",+447743459135,admin@yojin.co.uk,"Please visit your local supermarket / store","TF9 4EU",Aston,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543f910a88.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543f911330.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543f921bb01b10405ed03,"Yojin Whitmore",+447743459136,admin@yojin.co.uk,"Please visit your local supermarket / store","ST5 5HX",Whitmore,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543f950331.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543f950b7e.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543f921bb01b10405ed04,"Yojin Swynnerton",+447743459137,admin@yojin.co.uk,"Please visit your local supermarket / store","ST4 8SN",Swynnerton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543f98b8e5.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543f98c161.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543f921bb01b10405ed05,"Yojin Barlaston",+447743459138,admin@yojin.co.uk,"Please visit your local supermarket / store","ST12 9BN",Barlaston,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543f9c8e33.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543f9c9703.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543f921bb01b10405ed06,"Yojin Stallington",+447743459139,admin@yojin.co.uk,"Please visit your local supermarket / store","ST11 9QF",Stallington,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543fa0ef97.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543fa0f865.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543fa21bb01b10405ed07,"Yojin Upper Tean",+447743459140,admin@yojin.co.uk,"Please visit your local supermarket / store","ST10 4JH","Upper Tean",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543fa48be7.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543fa49421.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543fa21bb01b10405ed08,"Yojin Hollington",+447743459141,admin@yojin.co.uk,"Please visit your local supermarket / store","ST10 1RG",Hollington,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543fa84bc4.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543fa855ac.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543fa21bb01b10405ed09,"Yojin Denstone",+447743459142,admin@yojin.co.uk,"Please visit your local supermarket / store","ST14 5HN",Denstone,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543fac0b66.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543fac1379.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543fa21bb01b10405ed0a,"Yojin Norbury and Roston CP",+447743459143,admin@yojin.co.uk,"Please visit your local supermarket / store",N/A,"Norbury and Roston CP",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543fb0786d.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543fb08136.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543fb21bb01b10405ed0b,"Yojin Hollington CP",+447743459144,admin@yojin.co.uk,"Please visit your local supermarket / store","DE6 3AF","Hollington CP",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543fb4c5fa.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543fb4cfe9.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543fb21bb01b10405ed0c,"Yojin Quarndon",+447743459145,admin@yojin.co.uk,"Please visit your local supermarket / store","DE22 5JB",Quarndon,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543fb8a5cd.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543fb8aeaa.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543fb21bb01b10405ed0d,"Yojin Breadsall",+447743459146,admin@yojin.co.uk,"Please visit your local supermarket / store","DE21 2UX",Breadsall,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543fbe8791.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543fbe900a.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543fc21bb01b10405ed0e,"Yojin Dale Abbey",+447743459147,admin@yojin.co.uk,"Please visit your local supermarket / store","DE7 6HD","Dale Abbey",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543fc48957.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543fc491c0.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543fc21bb01b10405ed0f,"Yojin Trowell",+447743459148,admin@yojin.co.uk,"Please visit your local supermarket / store","NG9 3PY",Trowell,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543fc851b6.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543fc859f2.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543fc21bb01b10405ed10,"Yojin Wollaton",+447743459149,admin@yojin.co.uk,"Please visit your local supermarket / store","NG8 1GF",Wollaton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543fcbf1eb.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543fcbfdea.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543fc21bb01b10405ed11,"Yojin St Ann's",+447743459150,admin@yojin.co.uk,"Please visit your local supermarket / store","NG1 1EW","St Ann's",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543fd05c4c.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543fd0661e.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543fd21bb01b10405ed12,"Yojin Netherfield",+447743459151,admin@yojin.co.uk,"Please visit your local supermarket / store","NG4 2JU",Netherfield,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543fd40112.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543fd409d7.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543fd21bb01b10405ed13,"Yojin Saxondale",+447743459152,admin@yojin.co.uk,"Please visit your local supermarket / store","NG12 2JQ",Saxondale,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543fd8c8d2.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543fd8d11b.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543fd21bb01b10405ed14,"Yojin Scarrington",+447743459153,admin@yojin.co.uk,"Please visit your local supermarket / store","NG13 9AH",Scarrington,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543fdc57f9.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543fdc600f.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543fd21bb01b10405ed15,"Yojin Orston",+447743459154,admin@yojin.co.uk,"Please visit your local supermarket / store","NG13 9NB",Orston,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543fe1727c.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543fe17c56.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543fe21bb01b10405ed16,"Yojin Bottesford",+447743459155,admin@yojin.co.uk,"Please visit your local supermarket / store","NG13 0EB",Bottesford,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543fe53b9b.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543fe54408.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543fe21bb01b10405ed17,"Yojin Allington",+447743459156,admin@yojin.co.uk,"Please visit your local supermarket / store","NG32 2DU",Allington,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543fe91ab3.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543fe922bc.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543fe21bb01b10405ed18,"Yojin Syston",+447743459157,admin@yojin.co.uk,"Please visit your local supermarket / store","NG32 2DE",Syston,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543fece38a.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543fecec98.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543fe21bb01b10405ed19,"Yojin North End",+447743459158,admin@yojin.co.uk,"Please visit your local supermarket / store","PE20 3PQ","North End",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543ff15823.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543ff16322.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543ff21bb01b10405ed1a,"Yojin Frampton CP",+447743459159,admin@yojin.co.uk,"Please visit your local supermarket / store","PE20 1RY","Frampton CP",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543ff6693f.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543ff67224.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543ff21bb01b10405ed1b,"Yojin Fishtoft",+447743459160,admin@yojin.co.uk,"Please visit your local supermarket / store","PE21 0QP",Fishtoft,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685543ffa71c2.svg,https://cdn-upload.hyperzod.app/public/5564/images/685543ffa7a2d.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685543ff21bb01b10405ed1c,"Yojin Sible Hedingham",+447743459061,admin@yojin.co.uk,"Please visit your local supermarket / store",N/A,"Sible Hedingham",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855440029b1b.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544002a401.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440021bb01b10405ed1d,"Yojin Colne Engaine",+447743459062,admin@yojin.co.uk,"Please visit your local supermarket / store","CO9 2QE","Colne Engaine",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554400649a9.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544006544f.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440021bb01b10405ed1e,"Yojin Bures Hamlet",+447743459063,admin@yojin.co.uk,"Please visit your local supermarket / store","CO8 5DN","Bures Hamlet",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554400a2fe8.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554400a3809.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440021bb01b10405ed1f,"Yojin East Bergholt",+447743459064,admin@yojin.co.uk,"Please visit your local supermarket / store","CO7 6UL","East Bergholt",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554400e0f21.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554400e178e.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440121bb01b10405ed20,"Yojin Holbrook",+447743459065,admin@yojin.co.uk,"Please visit your local supermarket / store",N/A,Holbrook,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544012ba80.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544012c357.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440121bb01b10405ed21,"Yojin Erwarton",+447743459066,admin@yojin.co.uk,"Please visit your local supermarket / store",N/A,Erwarton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544017139b.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855440171fbb.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440121bb01b10405ed22,"Yojin Felixstowe",+447743459067,admin@yojin.co.uk,"Please visit your local supermarket / store","IP11 3SW",Felixstowe,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554401b42a3.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554401b4ad0.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440121bb01b10405ed23,"Yojin St. Weonards",+447743459068,admin@yojin.co.uk,"Please visit your local supermarket / store",N/A,"St. Weonards",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554401ed3b9.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554401edc39.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440221bb01b10405ed24,"Yojin Ross-on-Wye",+447743459069,admin@yojin.co.uk,"Please visit your local supermarket / store","HR9 5LB",Ross-on-Wye,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544023cb33.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544023d468.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440221bb01b10405ed25,"Yojin Linton",+447743459070,admin@yojin.co.uk,"Please visit your local supermarket / store","HR9 7PS",Linton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554402946d8.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554402950d8.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440221bb01b10405ed26,"Yojin Hartpury",+447743459071,admin@yojin.co.uk,"Please visit your local supermarket / store","GL19 3DJ",Hartpury,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554402d6dde.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554402d7633.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440321bb01b10405ed27,"Yojin Norton",+447743459072,admin@yojin.co.uk,"Please visit your local supermarket / store","GL2 9LP",Norton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554403318a3.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554403320fc.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440321bb01b10405ed28,"Yojin Stoke Orchard",+447743459073,admin@yojin.co.uk,"Please visit your local supermarket / store","GL51 9TL","Stoke Orchard",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855440373362.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855440373bbd.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440321bb01b10405ed29,"Yojin Cheltenham",+447743459074,admin@yojin.co.uk,"Please visit your local supermarket / store","GL50 4RN",Cheltenham,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554403b444b.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554403b4d1d.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440321bb01b10405ed2a,"Yojin Chadlington",+447743459075,admin@yojin.co.uk,"Please visit your local supermarket / store","OX7 5XF",Chadlington,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554403ef3d4.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554403efc3b.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440421bb01b10405ed2b,"Yojin Enstone",+447743459076,admin@yojin.co.uk,"Please visit your local supermarket / store","OX7 4HT",Enstone,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544043e36b.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544043ec5c.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440421bb01b10405ed2c,"Yojin Middle Barton",+447743459077,admin@yojin.co.uk,"Please visit your local supermarket / store","OX7 7DN","Middle Barton",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544047e579.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544047ed88.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440421bb01b10405ed2d,"Yojin Lower Heyford",+447743459078,admin@yojin.co.uk,"Please visit your local supermarket / store","OX25 5PD","Lower Heyford",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554404c5426.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554404c5c42.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440421bb01b10405ed2e,"Yojin Middleton Stoney",+447743459079,admin@yojin.co.uk,"Please visit your local supermarket / store","OX25 4JE","Middleton Stoney",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544050ce66.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544050d6f4.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440521bb01b10405ed2f,"Yojin Bicester",+447743459080,admin@yojin.co.uk,"Please visit your local supermarket / store","OX26 3ZJ",Bicester,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855440547845.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544054806e.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440521bb01b10405ed30,"Yojin Launton",+447743459081,admin@yojin.co.uk,"Please visit your local supermarket / store","OX27 9BD",Launton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855440589c25.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544058a471.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440521bb01b10405ed31,"Yojin Charndon",+447743459082,admin@yojin.co.uk,"Please visit your local supermarket / store","OX27 0BS",Charndon,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554405de1e2.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554405deb78.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440521bb01b10405ed32,"Yojin Botolph Claydon",+447743459083,admin@yojin.co.uk,"Please visit your local supermarket / store","MK18 2NG","Botolph Claydon",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855440624f81.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554406257b9.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440621bb01b10405ed33,"Yojin Granborough",+447743459084,admin@yojin.co.uk,"Please visit your local supermarket / store","MK18 3NP",Granborough,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855440663a52.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544066429c.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440621bb01b10405ed34,"Yojin Dunton",+447743459085,admin@yojin.co.uk,"Please visit your local supermarket / store","MK18 3LH",Dunton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554406a292e.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554406a317b.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440621bb01b10405ed35,"Yojin Stewkley",+447743459086,admin@yojin.co.uk,"Please visit your local supermarket / store","LU7 0LD",Stewkley,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554406dce32.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554406dd71b.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440621bb01b10405ed36,"Yojin Linslade",+447743459087,admin@yojin.co.uk,"Please visit your local supermarket / store","LU7 2UR",Linslade,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855440729cfe.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544072a753.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440721bb01b10405ed37,"Yojin Stanbridge",+447743459088,admin@yojin.co.uk,"Please visit your local supermarket / store","LU7 9HU",Stanbridge,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855440769eda.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544076a7ef.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440721bb01b10405ed38,"Yojin Dunstable",+447743459089,admin@yojin.co.uk,"Please visit your local supermarket / store","LU5 6JW",Dunstable,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554407a5f4e.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554407a67b8.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440721bb01b10405ed39,"Yojin Marsh Farm",+447743459090,admin@yojin.co.uk,"Please visit your local supermarket / store","LU3 3LN","Marsh Farm",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554407e08c6.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554407e1117.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440721bb01b10405ed3a,"Yojin King's Walden",+447743459091,admin@yojin.co.uk,"Please visit your local supermarket / store","SG4 8LS","King's Walden",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685544082e63c.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544082eebe.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440821bb01b10405ed3b,"Yojin Stevenage",+447743459092,admin@yojin.co.uk,"Please visit your local supermarket / store","SG2 0EN",Stevenage,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554408686ca.svg,https://cdn-upload.hyperzod.app/public/5564/images/685544086914f.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
6855440821bb01b10405ed3c,"Yojin Braughing",+447743459093,admin@yojin.co.uk,"Please visit your local supermarket / store","SG11 2QX",Braughing,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/68554408a5ca6.svg,https://cdn-upload.hyperzod.app/public/5564/images/68554408a6509.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
