MERCHANT.ID,MERCHANT.NAME,MERCHANT.PHONE,MERCHANT.EMAIL,MERCHANT.ADDRESS,MERCHANT.POST.CODE,MERCHANT.CITY,MERCHANT.STATE,MERCHANT.COUNTRY,MERCHANT.COUNTRY.CODE,MERCHANT.STATUS,MERCHANT.LOGO,MERCHANT.COVER,MERCHANT.COMMISSION,MERCHANT.TAX.METHOD
6855428a21bb01b10405e7ee,"Yojin Winkfield",+447743458635,admin@yojin.co.uk,"Please visit your local supermarket / store","SL5 9LE",Winkfield,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/6855428a69cc7.svg,https://cdn-upload.hyperzod.app/public/5564/images/6855428a6a60a.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542b921bb01b10405e893,"Yojin Radford Semele",+447743458700,admin@yojin.co.uk,"Please visit your local supermarket / store","CV33 9BH","Radford Semele",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542b9a95f2.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542b9aa009.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542b921bb01b10405e894,"Yojin Bascote",+447743458701,admin@yojin.co.uk,"Please visit your local supermarket / store","CV47 0NE",Bascote,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542b9e56dd.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542b9e5f93.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542ba21bb01b10405e895,"Yojin Napton on the Hill",+447743458702,admin@yojin.co.uk,"Please visit your local supermarket / store","CV47 8HX","Napton on the Hill",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542ba33714.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542ba33fb8.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542ba21bb01b10405e896,"Yojin Flecknoe",+447743458703,admin@yojin.co.uk,"Please visit your local supermarket / store","CV23 8AY",Flecknoe,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542ba78c2e.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542ba79509.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542ba21bb01b10405e897,"Yojin Daventry",+447743458704,admin@yojin.co.uk,"Please visit your local supermarket / store","NN11 8PJ",Daventry,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542bab4e33.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542bab56aa.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542ba21bb01b10405e898,"Yojin Norton",+447743458705,admin@yojin.co.uk,"Please visit your local supermarket / store","NN11 2NB",Norton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542bb116e4.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542bb11f53.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542bb21bb01b10405e899,"Yojin Flore",+447743458706,admin@yojin.co.uk,"Please visit your local supermarket / store","NN7 4NQ",Flore,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542bb4c587.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542bb4ce48.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542bb21bb01b10405e89a,"Yojin Upper Harlestone",+447743458707,admin@yojin.co.uk,"Please visit your local supermarket / store","NN5 6UP","Upper Harlestone",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542bb987af.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542bb98fd8.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542bb21bb01b10405e89b,"Yojin Northampton",+447743458708,admin@yojin.co.uk,"Please visit your local supermarket / store","NN2 7BH",Northampton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542bbde3f1.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542bbdec55.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542bc21bb01b10405e89c,"Yojin Northampton",+447743458709,admin@yojin.co.uk,"Please visit your local supermarket / store","NN3 8LB",Northampton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542bc28cae.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542bc294fa.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542bc21bb01b10405e89d,"Yojin Earls Barton",+447743458710,admin@yojin.co.uk,"Please visit your local supermarket / store","NN6 0RF","Earls Barton",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542bc62c39.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542bc63652.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542bc21bb01b10405e89e,"Yojin Farmborough",+447743458661,admin@yojin.co.uk,"Please visit your local supermarket / store","BA2 0AZ",Farmborough,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542bcc023d.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542bcc0bb2.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542bc21bb01b10405e89f,"Yojin Inglesbatch",+447743458662,admin@yojin.co.uk,"Please visit your local supermarket / store","BA2 9DZ",Inglesbatch,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542bd08ab5.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542bd093a7.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542bd21bb01b10405e8a0,"Yojin Midford",+447743458663,admin@yojin.co.uk,"Please visit your local supermarket / store","BA2 7DY",Midford,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542bd43b45.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542bd4435b.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542bd21bb01b10405e8a1,"Yojin Winsley",+447743458664,admin@yojin.co.uk,"Please visit your local supermarket / store","BA15 2NW",Winsley,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542bd7dc19.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542bd7e500.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542bd21bb01b10405e8a2,"Yojin South Wraxall",+447743458665,admin@yojin.co.uk,"Please visit your local supermarket / store","BA15 1TS","South Wraxall",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542bdbe3b6.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542bdbebc1.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542bd21bb01b10405e8a3,"Yojin Semington",+447743458666,admin@yojin.co.uk,"Please visit your local supermarket / store","BA14 6NN",Semington,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542be12b5b.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542be134c6.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542be21bb01b10405e8a4,"Yojin Seend",+447743458667,admin@yojin.co.uk,"Please visit your local supermarket / store","SN12 6NR",Seend,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542be5a967.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542be5b2a0.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542be21bb01b10405e8a5,"Yojin Devizes",+447743458668,admin@yojin.co.uk,"Please visit your local supermarket / store","SN10 1QA",Devizes,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542be95361.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542be95c0a.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542be21bb01b10405e8a6,"Yojin Burghclere",+447743458669,admin@yojin.co.uk,"Please visit your local supermarket / store","RG20 9HJ",Burghclere,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542bee9727.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542bee9f4f.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542bf21bb01b10405e8a7,"Yojin Ashford Hill with Headley",+447743458670,admin@yojin.co.uk,"Please visit your local supermarket / store","RG19 8LJ","Ashford Hill with Headley",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542bf36645.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542bf36f4f.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542bf21bb01b10405e8a8,"Yojin Axmansford",+447743458671,admin@yojin.co.uk,"Please visit your local supermarket / store","RG26 5JS",Axmansford,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542bf72b52.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542bf733f5.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542bf21bb01b10405e8a9,"Yojin Silchester",+447743458672,admin@yojin.co.uk,"Please visit your local supermarket / store","RG7 2PP",Silchester,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542bfb18dd.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542bfb21b0.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c021bb01b10405e8aa,"Yojin Stratfield Saye",+447743458673,admin@yojin.co.uk,"Please visit your local supermarket / store","RG7 2DX","Stratfield Saye",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c045a3d.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c04621f.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c021bb01b10405e8ab,"Yojin Heckfield",+447743458674,admin@yojin.co.uk,"Please visit your local supermarket / store","RG27 0LQ",Heckfield,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c084eb7.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c0858c9.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c021bb01b10405e8ac,"Yojin Eversley",+447743458675,admin@yojin.co.uk,"Please visit your local supermarket / store","RG27 0FQ",Eversley,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c0c6849.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c0c7118.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c021bb01b10405e8ad,"Yojin Yateley",+447743458676,admin@yojin.co.uk,"Please visit your local supermarket / store","GU46 7SR",Yateley,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c116213.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c116bbc.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c121bb01b10405e8ae,"Yojin Sandhurst",+447743458677,admin@yojin.co.uk,"Please visit your local supermarket / store","GU15 4PQ",Sandhurst,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c167d61.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c168718.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c121bb01b10405e8af,"Yojin Lightwater",+447743458678,admin@yojin.co.uk,"Please visit your local supermarket / store","GU18 5YF",Lightwater,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c1a44b5.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c1a4cec.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c121bb01b10405e8b0,"Yojin Chobham",+447743458679,admin@yojin.co.uk,"Please visit your local supermarket / store","GU24 8SJ",Chobham,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c1f061c.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c1f0f19.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c221bb01b10405e8b1,"Yojin Chobham",+447743458680,admin@yojin.co.uk,"Please visit your local supermarket / store","GU24 8HU",Chobham,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c23cd12.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c23d588.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c221bb01b10405e8b2,"Yojin Byfleet",+447743458681,admin@yojin.co.uk,"Please visit your local supermarket / store","KT14 7JN",Byfleet,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c27750c.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c277da2.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c221bb01b10405e8b3,"Yojin Whiteley Village",+447743458682,admin@yojin.co.uk,"Please visit your local supermarket / store","KT12 4BD","Whiteley Village",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c2b29b6.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c2b3261.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c221bb01b10405e8b4,"Yojin Claygate",+447743458683,admin@yojin.co.uk,"Please visit your local supermarket / store","KT10 0HE",Claygate,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c317169.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c317a97.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c321bb01b10405e8b5,"Yojin Epsom",+447743458684,admin@yojin.co.uk,"Please visit your local supermarket / store","KT19 8FL",Epsom,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c354496.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c354cde.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c321bb01b10405e8b6,"Yojin England",+447743458685,admin@yojin.co.uk,"Please visit your local supermarket / store","SM2 6JH",England,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c3b4423.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c3b4d50.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c321bb01b10405e8b7,"Yojin Roundshaw",+447743458686,admin@yojin.co.uk,"Please visit your local supermarket / store","SM6 9LB",Roundshaw,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c3f4191.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c400913.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c421bb01b10405e8b8,"Yojin Selsdon",+447743458687,admin@yojin.co.uk,"Please visit your local supermarket / store","CR2 7SD",Selsdon,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c43eb7e.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c43f3f4.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c421bb01b10405e8b9,"Yojin Nash",+447743458688,admin@yojin.co.uk,"Please visit your local supermarket / store","BR2 6AR",Nash,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c47bb75.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c47c4a4.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c421bb01b10405e8ba,"Yojin Green Street Green",+447743458689,admin@yojin.co.uk,"Please visit your local supermarket / store","BR6 7JH","Green Street Green",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c4b8db8.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c4b9620.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c421bb01b10405e8bb,"Yojin Shoreham",+447743458690,admin@yojin.co.uk,"Please visit your local supermarket / store","TN14 7AX",Shoreham,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c5084d4.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c508df5.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c521bb01b10405e8bc,"Yojin West Kingsdown",+447743458691,admin@yojin.co.uk,"Please visit your local supermarket / store","TN15 6AY","West Kingsdown",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c548eaa.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c549767.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c521bb01b10405e8bd,"Yojin Culverstone Green",+447743458692,admin@yojin.co.uk,"Please visit your local supermarket / store","DA13 0DW","Culverstone Green",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c58b54c.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c58bdb3.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c521bb01b10405e8be,"Yojin Snodland",+447743458693,admin@yojin.co.uk,"Please visit your local supermarket / store","ME2 1JS",Snodland,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c5c60ba.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c5c6961.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c521bb01b10405e8bf,"Yojin Wouldham",+447743458694,admin@yojin.co.uk,"Please visit your local supermarket / store","ME1 3ZB",Wouldham,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c610315.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c610d40.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c621bb01b10405e8c0,"Yojin Chatham",+447743458695,admin@yojin.co.uk,"Please visit your local supermarket / store","ME7 3QF",Chatham,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c6545af.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c654df7.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c621bb01b10405e8c1,"Yojin Hartlip",+447743458696,admin@yojin.co.uk,"Please visit your local supermarket / store","ME9 7TR",Hartlip,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c68f14e.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c68fa70.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c621bb01b10405e8c2,"Yojin Bobbing",+447743458697,admin@yojin.co.uk,"Please visit your local supermarket / store","ME9 8PA",Bobbing,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c6d979e.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c6da055.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c621bb01b10405e8c3,"Yojin Bapchild",+447743458698,admin@yojin.co.uk,"Please visit your local supermarket / store","ME9 9AR",Bapchild,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c723c74.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c72469f.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c721bb01b10405e8c4,"Yojin South Street",+447743458699,admin@yojin.co.uk,"Please visit your local supermarket / store","CT5 3HY","South Street",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c75d57b.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c75df8e.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c721bb01b10405e8c5,"Yojin Herne",+447743458700,admin@yojin.co.uk,"Please visit your local supermarket / store","CT6 7NL",Herne,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c796da0.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c7976f0.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c721bb01b10405e8c6,"Yojin Boyden Gate",+447743458701,admin@yojin.co.uk,"Please visit your local supermarket / store","CT3 4EF","Boyden Gate",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c7d2ba6.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c7d353d.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c721bb01b10405e8c7,"Yojin St Nicholas-at-Wade",+447743458702,admin@yojin.co.uk,"Please visit your local supermarket / store","CT7 0AA","St Nicholas-at-Wade",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c81e545.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c81eeae.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c821bb01b10405e8c8,"Yojin Acol",+447743458703,admin@yojin.co.uk,"Please visit your local supermarket / store","CT12 5FE",Acol,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c85ce3a.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c85d69b.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c821bb01b10405e8c9,"Yojin Ramsgate",+447743458704,admin@yojin.co.uk,"Please visit your local supermarket / store","CT12 6NY",Ramsgate,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c8997bd.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c89a018.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c821bb01b10405e8ca,"Yojin Benacre",+447743458705,admin@yojin.co.uk,"Please visit your local supermarket / store","NR34 7LW",Benacre,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c8e4912.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c8e5181.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c921bb01b10405e8cb,"Yojin West Pennard",+447743458661,admin@yojin.co.uk,"Please visit your local supermarket / store","BA6 8TT","West Pennard",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c96cafb.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c96d319.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c921bb01b10405e8cc,"Yojin East Pennard",+447743458662,admin@yojin.co.uk,"Please visit your local supermarket / store",N/A,"East Pennard",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c9a822f.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c9a8a5b.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542c921bb01b10405e8cd,"Yojin North Brewham",+447743458663,admin@yojin.co.uk,"Please visit your local supermarket / store","BA10 0JR","North Brewham",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542c9e78d8.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542c9e822d.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542ca21bb01b10405e8ce,"Yojin Middle Woodford",+447743458664,admin@yojin.co.uk,"Please visit your local supermarket / store","SP4 6NG","Middle Woodford",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542ca31557.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542ca31e26.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542ca21bb01b10405e8cf,"Yojin Idmiston",+447743458665,admin@yojin.co.uk,"Please visit your local supermarket / store","SP4 0DQ",Idmiston,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542ca80a0a.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542ca812ab.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542ca21bb01b10405e8d0,"Yojin Nether Wallop",+447743458666,admin@yojin.co.uk,"Please visit your local supermarket / store",N/A,"Nether Wallop",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542cac8d1a.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542cac95ae.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542ca21bb01b10405e8d1,"Yojin Medstead",+447743458667,admin@yojin.co.uk,"Please visit your local supermarket / store","GU34 5NJ",Medstead,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542cb1abc8.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542cb1b424.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542cb21bb01b10405e8d2,"Yojin Chawton",+447743458668,admin@yojin.co.uk,"Please visit your local supermarket / store","GU34 5ET",Chawton,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542cb5bb1f.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542cb5c35b.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542cb21bb01b10405e8d3,"Yojin East Worldham",+447743458669,admin@yojin.co.uk,"Please visit your local supermarket / store","GU34 3BA","East Worldham",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542cb9582c.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542cb96041.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542cb21bb01b10405e8d4,"Yojin Lindford",+447743458670,admin@yojin.co.uk,"Please visit your local supermarket / store","GU35 0GX",Lindford,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542cbd2257.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542cbd2a8c.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542cb21bb01b10405e8d5,"Yojin Headley",+447743458671,admin@yojin.co.uk,"Please visit your local supermarket / store","GU10 2QS",Headley,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542cc1e78f.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542cc1f156.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542cc21bb01b10405e8d6,"Yojin Alfold",+447743458672,admin@yojin.co.uk,"Please visit your local supermarket / store","GU6 8LA",Alfold,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542cc5c6b3.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542cc5ceed.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542cc21bb01b10405e8d7,"Yojin Manor Royal",+447743458673,admin@yojin.co.uk,"Please visit your local supermarket / store","RH10 9BS","Manor Royal",,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542ccad649.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542ccade7f.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
685542cc21bb01b10405e8d8,"Yojin Copthorne",+447743458674,admin@yojin.co.uk,"Please visit your local supermarket / store","RH10 3LF",Copthorne,,"United Kingdom",GB,ACTIVE,https://cdn-upload.hyperzod.app/public/5564/images/685542ccf242c.svg,https://cdn-upload.hyperzod.app/public/5564/images/685542ccf2d8e.png,"delivery,0,0; pickup,0,0; custom_1,0,0;",inclusive
